ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-09-05T13:40:58Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.217.27,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-05T13:44:49Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.217.27,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-05T13:49:07Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.217.27,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-05T13:53:33Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.217.27,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-05T13:58:16Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.217.27,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-06T05:39:35Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",119581,IN,27.5.252.170,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-06T05:41:27Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",109499,IN,27.5.252.170,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,endplay,false,false,false,,false
2021-09-06T05:47:02Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.252.170,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-06T05:50:56Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.252.170,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-09T10:41:20Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",150247,IN,27.5.223.160,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-09T10:45:19Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.223.160,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,clickrow,trackdone,false,false,false,,false
2021-09-09T10:50:10Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.223.160,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T09:37:58Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",259697,IN,27.5.156.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-10T09:38:06Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",3977,IN,27.5.156.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,endplay,false,false,false,,false
2021-09-10T09:43:27Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",293984,IN,27.5.156.148,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T09:47:42Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.156.148,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T09:52:08Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.156.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T09:56:01Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.156.148,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T09:59:50Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.156.148,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T10:04:17Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.156.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T10:08:07Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.156.148,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T16:50:11Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",13261,IN,27.5.156.148,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-10T16:53:55Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",215960,IN,27.5.156.148,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,appload,trackdone,false,false,false,,false
2021-09-10T16:59:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.156.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:03:13Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.156.148,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:07:56Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.156.148,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:31:37Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.191.184,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:36:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.191.184,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:40:26Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.191.184,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:45:00Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.191.184,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:49:52Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.191.184,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:55:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.191.184,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-10T17:59:58Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.62.90.148,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T07:33:31Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,true,1631296794439,false
2021-09-11T07:33:31Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,true,1631297025140,false
2021-09-11T07:33:31Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",23,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-11T07:33:31Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,true,1631297254543,false
2021-09-11T07:38:37Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,fwdbtn,trackdone,false,false,false,,false
2021-09-11T07:43:43Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:14:39Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",106476,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-11T08:18:43Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,fwdbtn,trackdone,false,false,false,,false
2021-09-11T08:23:34Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:28:24Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:32:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:36:04Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:41:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T08:45:19Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T10:33:34Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",159729,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,logout,false,false,false,,false
2021-09-11T10:34:46Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",69215,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,appload,trackdone,false,false,false,,false
2021-09-11T10:39:13Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T10:43:34Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T10:47:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T10:52:51Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T10:56:42Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:00:53Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:05:19Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:11:56Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:16:47Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:21:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:25:07Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:29:56Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:38:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",175229,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2021-09-11T11:42:20Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,fwdbtn,trackdone,false,false,false,,false
2021-09-11T11:46:10Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:50:36Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:55:28Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T11:59:18Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:04:32Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:09:10Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:14:06Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:18:33Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,60.243.95.226,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:22:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,60.243.95.226,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T12:26:13Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,60.243.95.226,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:19:23Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",233017,IN,27.5.142.216,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2021-09-11T14:23:32Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.142.216,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,clickrow,trackdone,false,false,false,,false
2021-09-11T14:27:21Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.142.216,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:31:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.142.216,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:36:40Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.142.216,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:40:29Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.142.216,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:44:55Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.142.216,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:48:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.142.216,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-11T14:53:55Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.142.216,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T06:30:32Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",167876,IN,27.5.201.35,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,,false
2021-09-12T06:34:30Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.201.35,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,clickrow,trackdone,false,false,false,,false
2021-09-12T06:38:19Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.201.35,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T06:43:32Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.201.35,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T06:48:06Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",273426,IN,27.5.201.35,Yaakkai Thiri,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:1AU04y9Bvi5UxomIoBMpCy,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T06:51:57Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",230292,IN,27.5.201.35,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T06:56:47Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",228855,IN,27.5.201.35,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T07:01:14Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",266005,IN,27.5.201.35,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,,false
2021-09-12T07:05:48Z,"Android OS 9 API 28 (Xiaomi, Redmi Note 5 Pro)",273426,IN,27.5.201.35,Yaakkai Thiri,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:1AU04y9Bvi5UxomIoBMpCy,,,,,,,,trackdone,trackdone,false,false,false,,false
